"railways",": RAILROAD : a railroad operating with light equipment or within a small area"
"rain",": water falling in drops condensed from vapor in the atmosphere : the descent of this water : water that has fallen as rain : RAINWATER : a fall of rain : RAINSTORM : the rainy season : rainy weather : a heavy fall"
"rainbow",": an arc or circle that exhibits in concentric bands the colors of the spectrum and that is formed opposite the sun by the refraction and reflection of the sun's rays in raindrops, spray, or mist : a multicolored array : a wide assortment or range : an illusory goal or hope : RAINBOW TROUT"
"rainbows",": an arc or circle that exhibits in concentric bands the colors of the spectrum and that is formed opposite the sun by the refraction and reflection of the sun's rays in raindrops, spray, or mist : a multicolored array : a wide assortment or range : an illusory goal or hope : RAINBOW TROUT"
"rained",": water falling in drops condensed from vapor in the atmosphere : the descent of this water : water that has fallen as rain : RAINWATER : a fall of rain : RAINSTORM : the rainy season : rainy weather : a heavy fall"
"rainfall",": the amount of precipitation usually measured by the depth in inches : RAIN sense 2a"
"rainforest",": a tropical woodland with an annual rainfall of at least 100 inches (254 centimeters) and marked by lofty broad-leaved evergreen trees forming a continuous canopy : TEMPERATE RAINFOREST"
"raining",": water falling in drops condensed from vapor in the atmosphere : the descent of this water : water that has fallen as rain : RAINWATER : a fall of rain : RAINSTORM : the rainy season : rainy weather : a heavy fall"
"rains",": water falling in drops condensed from vapor in the atmosphere : the descent of this water : water that has fallen as rain : RAINWATER : a fall of rain : RAINSTORM : the rainy season : rainy weather : a heavy fall"
"rainy",": marked by, abounding with, or bringing rain"
"raise",": to cause or help to rise to a standing position : AWAKEN, AROUSE : to stir up : INCITE : to flush (game) from cover : to recall from or as if from death : to set upright by lifting or building : to lift up : to place higher in rank or dignity : ELEVATE : HEIGHTEN, INVIGORATE : to end or suspend the operation or validity of : to get together for a purpose : COLLECT : GROW, CULTIVATE : to bring to maturity : REAR : to breed and bring (an animal) to maturity : to give rise to : PROVOKE : to give voice to : to bring up for consideration or debate : to increase the strength, intensity, or pitch of : to increase the degree of : to cause to rise in level or amount : to increase the amount of (a poker bet) : to bet more than (a previous bettor) : to make a higher bridge bid in (a partner's suit) : to increase the bid of (one's partner) : to make light and porous : to cause to ascend : to multiply (a quantity) by itself a specified number of times : to bring in sight on the horizon by approaching : to bring up the nap of (cloth) : to cause (something, such as a blister) to form on the skin : to increase the nominal value of fraudulently : to articulate (a sound) with the tongue in a higher position : to establish radio communication with"
"raised",": having a pattern or design projecting from a background : done in relief : having a nap : leavened with yeast rather than with baking powder or baking soda"
"raises",": to cause or help to rise to a standing position : AWAKEN, AROUSE : to stir up : INCITE : to flush (game) from cover : to recall from or as if from death : to set upright by lifting or building : to lift up : to place higher in rank or dignity : ELEVATE : HEIGHTEN, INVIGORATE : to end or suspend the operation or validity of : to get together for a purpose : COLLECT : GROW, CULTIVATE : to bring to maturity : REAR : to breed and bring (an animal) to maturity : to give rise to : PROVOKE : to give voice to : to bring up for consideration or debate : to increase the strength, intensity, or pitch of : to increase the degree of : to cause to rise in level or amount : to increase the amount of (a poker bet) : to bet more than (a previous bettor) : to make a higher bridge bid in (a partner's suit) : to increase the bid of (one's partner) : to make light and porous : to cause to ascend : to multiply (a quantity) by itself a specified number of times : to bring in sight on the horizon by approaching : to bring up the nap of (cloth) : to cause (something, such as a blister) to form on the skin : to increase the nominal value of fraudulently : to articulate (a sound) with the tongue in a higher position : to establish radio communication with"
"raisin",": a grape of any of several varieties that has been dried in the sun or by artificial heat"
"raising",": to cause or help to rise to a standing position : AWAKEN, AROUSE : to stir up : INCITE : to flush (game) from cover : to recall from or as if from death : to set upright by lifting or building : to lift up : to place higher in rank or dignity : ELEVATE : HEIGHTEN, INVIGORATE : to end or suspend the operation or validity of : to get together for a purpose : COLLECT : GROW, CULTIVATE : to bring to maturity : REAR : to breed and bring (an animal) to maturity : to give rise to : PROVOKE : to give voice to : to bring up for consideration or debate : to increase the strength, intensity, or pitch of : to increase the degree of : to cause to rise in level or amount : to increase the amount of (a poker bet) : to bet more than (a previous bettor) : to make a higher bridge bid in (a partner's suit) : to increase the bid of (one's partner) : to make light and porous : to cause to ascend : to multiply (a quantity) by itself a specified number of times : to bring in sight on the horizon by approaching : to bring up the nap of (cloth) : to cause (something, such as a blister) to form on the skin : to increase the nominal value of fraudulently : to articulate (a sound) with the tongue in a higher position : to establish radio communication with"
"raisins",": a grape of any of several varieties that has been dried in the sun or by artificial heat"
"raj",": RULE : the former British rule of the Indian subcontinent : the period of British rule in India"
"raja",": an Indian or Malay prince or chief : the bearer of a title of nobility among the Hindus"
"rajah",": an Indian or Malay prince or chief : the bearer of a title of nobility among the Hindus"
"rake",": an implement equipped with projecting prongs to gather material (such as leaves) or for loosening or smoothing the surface of the ground : a machine for gathering hay : an implement like a rake"
"rallied",": to muster for a common purpose : to recall to order : to arouse for action : to rouse from depression or weakness"
"rallies",": to muster for a common purpose : to recall to order : to arouse for action : to rouse from depression or weakness"
"rally",": to muster for a common purpose : to recall to order : to arouse for action : to rouse from depression or weakness"
"rallying",": the sport of driving in automobile rallies (see RALLY entry 2 sense 4)"
"ralph",": VOMIT"
"ram",": a male sheep : ARIES : BATTERING RAM : a warship with a heavy beak at the prow for piercing an enemy ship : any of various guided pieces for exerting pressure or for driving or forcing something by impact: such as : the plunger of a hydrostatic press or force pump : the weight that strikes the blow in a pile driver"
"rambling",": proceeding without a specific goal, purpose, or direction: such as : wandering about from one place to another : straying from subject to subject : stretching, spreading, or growing in a winding or irregular way : large and informally designed"
"ramen",": quick-cooking egg noodles usually served in a broth with bits of meat and vegetables"
"ramifications",": BRANCH, OFFSHOOT : a branched structure : the act or process of branching : arrangement of branches (as on a plant) : CONSEQUENCE, OUTGROWTH"
"rammed",": a male sheep : ARIES : BATTERING RAM : a warship with a heavy beak at the prow for piercing an enemy ship : any of various guided pieces for exerting pressure or for driving or forcing something by impact: such as : the plunger of a hydrostatic press or force pump : the weight that strikes the blow in a pile driver"
"ramon",": BREADNUT sense 1"
"ramp",": a sloping way or plane: such as : a sloping floor, walk, or roadway leading from one level to another : a slope for launching boats : APRON sense 2h"
"rampage",": to rush wildly about"
"rampant",": rearing upon the hind legs with forelegs extended : standing on one hind foot with one foreleg raised above the other and the head in profile : marked by a menacing wildness, extravagance, or absence of restraint : profusely widespread"
"ramps",": a sloping way or plane: such as : a sloping floor, walk, or roadway leading from one level to another : a slope for launching boats : APRON sense 2h"
"rams",": a male sheep : ARIES : BATTERING RAM : a warship with a heavy beak at the prow for piercing an enemy ship : any of various guided pieces for exerting pressure or for driving or forcing something by impact: such as : the plunger of a hydrostatic press or force pump : the weight that strikes the blow in a pile driver"
"ran","Definition not found"
"ranch",": a large farm for raising horses, beef cattle, or sheep : a farm or area devoted to a particular specialty : RANCH HOUSE"
"rancher",": one who owns or works on a ranch"
"ranchers",": one who owns or works on a ranch"
"rancho",": RANCH sense 1"
"rand","the basic monetary unit of South Africa
see Money Table"
"random",": lacking a definite plan, purpose, or pattern : made, done, or chosen at random : relating to, having, or being elements or events with definite probability of occurrence : being or relating to a set or to an element of a set each of whose elements has equal probability of occurrence : characterized by procedures designed to obtain such sets or elements"
"randomized",": to select, assign, or arrange in a random way"
"randomly",": lacking a definite plan, purpose, or pattern : made, done, or chosen at random : relating to, having, or being elements or events with definite probability of occurrence : being or relating to a set or to an element of a set each of whose elements has equal probability of occurrence : characterized by procedures designed to obtain such sets or elements"
"randy",": having a coarse manner : LUSTFUL, LECHEROUS"
"rang","Definition not found"
"range",": a series of things in a line : ROW : a series of mountains : one of the north-south rows of townships in a U.S. public-land survey that are numbered east and west from the principal meridian of the survey : an aggregate of individuals in one order : a direction line : a cooking stove that has an oven and a flat top with burners or heating elements : a place that may be ranged over : an open region over which animals (such as livestock) may roam and feed : the region throughout which a kind of organism or ecological community naturally lives or occurs : the act of ranging about : the horizontal distance to which a projectile can be propelled : the horizontal distance between a weapon and target : the maximum distance a vehicle or craft can travel without refueling : a place where shooting is practiced : DRIVING RANGE : the space or extent included, covered, or used : SCOPE : the extent of pitch covered by a melody or lying within the capacity of a voice or instrument : a sequence, series, or scale between limits : the limits of a series : the distance or extent between possible extremes : the difference between the least and greatest values of an attribute or of the variable of a frequency distribution : the set of values a function may take on : the class of admissible values of a variable : LINE sense 11"
"ranged",": a series of things in a line : ROW : a series of mountains : one of the north-south rows of townships in a U.S. public-land survey that are numbered east and west from the principal meridian of the survey : an aggregate of individuals in one order : a direction line : a cooking stove that has an oven and a flat top with burners or heating elements : a place that may be ranged over : an open region over which animals (such as livestock) may roam and feed : the region throughout which a kind of organism or ecological community naturally lives or occurs : the act of ranging about : the horizontal distance to which a projectile can be propelled : the horizontal distance between a weapon and target : the maximum distance a vehicle or craft can travel without refueling : a place where shooting is practiced : DRIVING RANGE : the space or extent included, covered, or used : SCOPE : the extent of pitch covered by a melody or lying within the capacity of a voice or instrument : a sequence, series, or scale between limits : the limits of a series : the distance or extent between possible extremes : the difference between the least and greatest values of an attribute or of the variable of a frequency distribution : the set of values a function may take on : the class of admissible values of a variable : LINE sense 11"
"ranger",": the keeper of a British royal park or forest : FOREST RANGER : one that ranges : one of a body of organized armed men who range over a region especially to enforce the law : a soldier specially trained in close-range fighting and in raiding tactics"
"rangers",": the keeper of a British royal park or forest : FOREST RANGER : one that ranges : one of a body of organized armed men who range over a region especially to enforce the law : a soldier specially trained in close-range fighting and in raiding tactics"
"ranges",": a series of things in a line : ROW : a series of mountains : one of the north-south rows of townships in a U.S. public-land survey that are numbered east and west from the principal meridian of the survey : an aggregate of individuals in one order : a direction line : a cooking stove that has an oven and a flat top with burners or heating elements : a place that may be ranged over : an open region over which animals (such as livestock) may roam and feed : the region throughout which a kind of organism or ecological community naturally lives or occurs : the act of ranging about : the horizontal distance to which a projectile can be propelled : the horizontal distance between a weapon and target : the maximum distance a vehicle or craft can travel without refueling : a place where shooting is practiced : DRIVING RANGE : the space or extent included, covered, or used : SCOPE : the extent of pitch covered by a melody or lying within the capacity of a voice or instrument : a sequence, series, or scale between limits : the limits of a series : the distance or extent between possible extremes : the difference between the least and greatest values of an attribute or of the variable of a frequency distribution : the set of values a function may take on : the class of admissible values of a variable : LINE sense 11"
"ranging",": a series of things in a line : ROW : a series of mountains : one of the north-south rows of townships in a U.S. public-land survey that are numbered east and west from the principal meridian of the survey : an aggregate of individuals in one order : a direction line : a cooking stove that has an oven and a flat top with burners or heating elements : a place that may be ranged over : an open region over which animals (such as livestock) may roam and feed : the region throughout which a kind of organism or ecological community naturally lives or occurs : the act of ranging about : the horizontal distance to which a projectile can be propelled : the horizontal distance between a weapon and target : the maximum distance a vehicle or craft can travel without refueling : a place where shooting is practiced : DRIVING RANGE : the space or extent included, covered, or used : SCOPE : the extent of pitch covered by a melody or lying within the capacity of a voice or instrument : a sequence, series, or scale between limits : the limits of a series : the distance or extent between possible extremes : the difference between the least and greatest values of an attribute or of the variable of a frequency distribution : the set of values a function may take on : the class of admissible values of a variable : LINE sense 11"
"rank",": relative standing or position : a degree or position of dignity, eminence, or excellence : DISTINCTION : high social position : a grade of official standing in a hierarchy : an aggregate of individuals classed together : ROW, SERIES : a row of people : a line of soldiers ranged side by side in close order : ARMED FORCES : the body of enlisted personnel : any of the rows of squares that extend across a chessboard perpendicular to the files : STAND sense 6 : an orderly arrangement : FORMATION : the order according to some statistical characteristic (such as the score on a test) : any of a series of classes of coal based on increasing alteration of the parent vegetable matter, increasing carbon content, and increasing fuel value : the number of linearly independent rows or columns in a matrix"
"ranked",": relative standing or position : a degree or position of dignity, eminence, or excellence : DISTINCTION : high social position : a grade of official standing in a hierarchy : an aggregate of individuals classed together : ROW, SERIES : a row of people : a line of soldiers ranged side by side in close order : ARMED FORCES : the body of enlisted personnel : any of the rows of squares that extend across a chessboard perpendicular to the files : STAND sense 6 : an orderly arrangement : FORMATION : the order according to some statistical characteristic (such as the score on a test) : any of a series of classes of coal based on increasing alteration of the parent vegetable matter, increasing carbon content, and increasing fuel value : the number of linearly independent rows or columns in a matrix"
"ranking",": having a high position: such as : of the highest rank : being next to the chairman in seniority"
"rankings",": having a high position: such as : of the highest rank : being next to the chairman in seniority"
"ranks",": relative standing or position : a degree or position of dignity, eminence, or excellence : DISTINCTION : high social position : a grade of official standing in a hierarchy : an aggregate of individuals classed together : ROW, SERIES : a row of people : a line of soldiers ranged side by side in close order : ARMED FORCES : the body of enlisted personnel : any of the rows of squares that extend across a chessboard perpendicular to the files : STAND sense 6 : an orderly arrangement : FORMATION : the order according to some statistical characteristic (such as the score on a test) : any of a series of classes of coal based on increasing alteration of the parent vegetable matter, increasing carbon content, and increasing fuel value : the number of linearly independent rows or columns in a matrix"
"ransom",": a consideration paid or demanded for the release of someone or something from captivity : the act of ransoming"
"rant",": to talk in a noisy, excited, or declamatory manner : to scold vehemently"
"ranting",": to talk in a noisy, excited, or declamatory manner : to scold vehemently"
"rants",": to talk in a noisy, excited, or declamatory manner : to scold vehemently"
"rap",": a sharp blow or knock : a sharp rebuke or criticism : a negative and often undeserved reputation or charge : the responsibility for or adverse consequences of an action : a criminal charge : a prison sentence"
"rape",": unlawful sexual activity and usually sexual intercourse carried out forcibly or under threat of injury against a person's will or with a person who is beneath a certain age or incapable of valid consent because of mental illness, mental deficiency, intoxication, unconsciousness, or deception
compare SEXUAL ASSAULT, STATUTORY RAPE : an outrageous violation : an act or instance of robbing or despoiling or carrying away a person by force"
"raped",": unlawful sexual activity and usually sexual intercourse carried out forcibly or under threat of injury against a person's will or with a person who is beneath a certain age or incapable of valid consent because of mental illness, mental deficiency, intoxication, unconsciousness, or deception
compare SEXUAL ASSAULT, STATUTORY RAPE : an outrageous violation : an act or instance of robbing or despoiling or carrying away a person by force"
"rapes",": unlawful sexual activity and usually sexual intercourse carried out forcibly or under threat of injury against a person's will or with a person who is beneath a certain age or incapable of valid consent because of mental illness, mental deficiency, intoxication, unconsciousness, or deception
compare SEXUAL ASSAULT, STATUTORY RAPE : an outrageous violation : an act or instance of robbing or despoiling or carrying away a person by force"
"rapid",": marked by a fast rate of motion, activity, succession, or occurrence"
"rapidly",": marked by a fast rate of motion, activity, succession, or occurrence"
"rapids",": marked by a fast rate of motion, activity, succession, or occurrence"
"raping",": unlawful sexual activity and usually sexual intercourse carried out forcibly or under threat of injury against a person's will or with a person who is beneath a certain age or incapable of valid consent because of mental illness, mental deficiency, intoxication, unconsciousness, or deception
compare SEXUAL ASSAULT, STATUTORY RAPE : an outrageous violation : an act or instance of robbing or despoiling or carrying away a person by force"
"rapist",": a person who rapes someone : a person who commits rape"
"rapists",": a person who rapes someone : a person who commits rape"
"rapper",": one that raps or is used for rapping: such as : a door knocker : a performer of rap music"
"rappers",": one that raps or is used for rapping: such as : a door knocker : a performer of rap music"
"rapping",": a sharp blow or knock : a sharp rebuke or criticism : a negative and often undeserved reputation or charge : the responsibility for or adverse consequences of an action : a criminal charge : a prison sentence"
"rapport",": a friendly, harmonious relationship : a relationship characterized by agreement, mutual understanding, or empathy that makes communication possible or easy"
"raps",": a sharp blow or knock : a sharp rebuke or criticism : a negative and often undeserved reputation or charge : the responsibility for or adverse consequences of an action : a criminal charge : a prison sentence"
"raptor",": a carnivorous medium- to large-sized bird (such as a hawk, eagle, owl, or vulture) that has a hooked beak and large sharp talons and that feeds wholly or chiefly on meat taken by hunting or on carrion : BIRD OF PREY : a usually small-to-medium-sized predatory dinosaur (such as a velociraptor or deinonychus)"
"raptors",": a carnivorous medium- to large-sized bird (such as a hawk, eagle, owl, or vulture) that has a hooked beak and large sharp talons and that feeds wholly or chiefly on meat taken by hunting or on carrion : BIRD OF PREY : a usually small-to-medium-sized predatory dinosaur (such as a velociraptor or deinonychus)"
"rapture",": an expression or manifestation of ecstasy or passion : a state or experience of being carried away by overwhelming emotion : a mystical experience in which the spirit is exalted to a knowledge of divine things : the final assumption of Christians into heaven during the end-time according to Christian theology"
"rare",": seldom occurring or found : UNCOMMON : marked by unusual quality, merit, or appeal : DISTINCTIVE : superlative or extreme of its kind : marked by wide separation of component particles : THIN"
"rarely",": not often : SELDOM : with rare skill : EXCELLENTLY : in an extreme or exceptional manner"
"rarer",": seldom occurring or found : UNCOMMON : marked by unusual quality, merit, or appeal : DISTINCTIVE : superlative or extreme of its kind : marked by wide separation of component particles : THIN"
"rarest",": seldom occurring or found : UNCOMMON : marked by unusual quality, merit, or appeal : DISTINCTIVE : superlative or extreme of its kind : marked by wide separation of component particles : THIN"
"rarity",": the quality, state, or fact of being rare : one that is rare"
"ras",": any of a family of genes that undergo mutation to oncogenes and especially to some commonly linked to human cancers (as of the colon, lung, and pancreas)"
"rascal",": a mean, unprincipled, or dishonest person : a mischievous person or animal"
"rash",": an eruption on the body : a large number of instances in a short period"
"raspberry",": any of various usually black or red edible berries that are aggregate fruits consisting of numerous small drupes on a fleshy receptacle and that are usually rounder and smaller than the closely related blackberries : a perennial plant (genus Rubus) of the rose family that bears raspberries : a sound of contempt made by protruding the tongue between the lips and expelling air forcibly to produce a vibration : an expression of disapproval or contempt"
"raspy",": HARSH, GRATING : IRRITABLE"
"rat",": any of numerous rodents (Rattus and related genera) differing from the related mice especially by considerably larger size : any of various similar rodents : a contemptible person: such as : one who betrays or deserts friends or associates : SCAB sense 3b : INFORMER sense 2 : a pad over which a woman's hair is arranged : a person who spends much time in a specified place"
"ratchet",": a mechanism that consists of a bar or wheel having inclined teeth into which a pawl drops so that motion can be imparted to the wheel or bar, governed, or prevented and that is used in a hand tool (such as a wrench or screwdriver) to allow effective motion in one direction only : a pawl or detent for holding or propelling a toothed wheel"
"rate",": a quantity, amount, or degree of something measured per unit of something else : an amount of payment or charge based on another amount : the amount of premium per unit of insurance : a charge, payment, or price fixed according to a ratio, scale, or standard: such as : a charge per unit of a public-service commodity : a charge per unit of freight or passenger service : a unit charge or ratio used in assessing property taxes : a local tax : a fixed ratio between two things : reckoned value : VALUATION : ESTIMATION : relative condition or quality : CLASS : a fixed quantity"
"rated",": a quantity, amount, or degree of something measured per unit of something else : an amount of payment or charge based on another amount : the amount of premium per unit of insurance : a charge, payment, or price fixed according to a ratio, scale, or standard: such as : a charge per unit of a public-service commodity : a charge per unit of freight or passenger service : a unit charge or ratio used in assessing property taxes : a local tax : a fixed ratio between two things : reckoned value : VALUATION : ESTIMATION : relative condition or quality : CLASS : a fixed quantity"
"rates",": a quantity, amount, or degree of something measured per unit of something else : an amount of payment or charge based on another amount : the amount of premium per unit of insurance : a charge, payment, or price fixed according to a ratio, scale, or standard: such as : a charge per unit of a public-service commodity : a charge per unit of freight or passenger service : a unit charge or ratio used in assessing property taxes : a local tax : a fixed ratio between two things : reckoned value : VALUATION : ESTIMATION : relative condition or quality : CLASS : a fixed quantity"
"rather",": with better reason or more propriety : more properly : more readily or willingly : PREFERABLY : more correctly speaking : to the contrary : INSTEAD : in some degree : SOMEWHAT"
"ratification",": the act or process of ratifying something (such as a treaty or amendment) : formal confirmation or sanction"
"ratified",": to approve and sanction formally : CONFIRM"
"rating",": a classification according to grade : a military or naval specialist classification : a naval enlisted man : relative estimate or evaluation : STANDING : an estimate of an individual's or business's credit and responsibility : an estimate of the percentage of the public listening to or viewing a particular radio or television program : a stated operating limit of a machine expressible in power units (such as kilowatts of a direct-current generator) or in characteristics (such as voltage)"
"ratings",": a classification according to grade : a military or naval specialist classification : a naval enlisted man : relative estimate or evaluation : STANDING : an estimate of an individual's or business's credit and responsibility : an estimate of the percentage of the public listening to or viewing a particular radio or television program : a stated operating limit of a machine expressible in power units (such as kilowatts of a direct-current generator) or in characteristics (such as voltage)"
"ratio",": the indicated quotient of two mathematical expressions : the relationship in quantity, amount, or size between two or more things : PROPORTION : the expression of the relative values of gold and silver as determined by a country's currency laws"
"ration",": a food allowance for one day : FOOD, PROVISIONS : a share especially as determined by supply"
"rational",": having reason or understanding : relating to, based on, or agreeable to reason : REASONABLE : involving only multiplication, division, addition, and subtraction and only a finite number of times : relating to, consisting of, or being one or more rational numbers"
"rationale",": an explanation of controlling principles of opinion, belief, practice, or phenomena : an underlying reason : BASIS"
"rationality",": the quality or state of being rational : the quality or state of being agreeable to reason : REASONABLENESS : a rational opinion, belief, or practice"
"rationally","Definition not found"
"rationing","Definition not found"
"rations","Definition not found"
"ratios","Definition not found"
"rats",""
"rattle",": to make a rapid succession of short sharp noises : to chatter incessantly and aimlessly : to move with a clatter or rattle : to be or move about in a place or station too large or grand"
"rattled",": to make a rapid succession of short sharp noises : to chatter incessantly and aimlessly : to move with a clatter or rattle : to be or move about in a place or station too large or grand"
"rattling",": LIVELY, BRISK : extraordinarily good : SPLENDID"
"ratty",": infested with rats : of, relating to, or suggestive of a rat : SHABBY, UNKEMPT : DESPICABLE, TREACHEROUS : IRRITABLE"
"ravaged",": an act or practice of ravaging : damage resulting from ravaging : violently destructive effect"
"rave",": to talk irrationally in or as if in delirium : to speak out wildly : to talk with extreme enthusiasm : to move or advance violently : STORM"
"raven",": a large, glossy-black bird (Corvus corax) that is widely distributed in northern parts of the northern hemisphere but now rare in most areas of the eastern and central U.S. and that differs from the closely related common crow chiefly in its larger size and wedge-shaped tail and in having the feathers of the throat narrow and pointed resulting in a shaggy appearance : any of various usually large and glossy black, corvine birds"
"ravens",": a large, glossy-black bird (Corvus corax) that is widely distributed in northern parts of the northern hemisphere but now rare in most areas of the eastern and central U.S. and that differs from the closely related common crow chiefly in its larger size and wedge-shaped tail and in having the feathers of the throat narrow and pointed resulting in a shaggy appearance : any of various usually large and glossy black, corvine birds"
"ravine",": a small narrow steep-sided valley that is larger than a gully and smaller than a canyon and that is usually worn by running water"
"raving",": irrational, incoherent, wild, or extravagant utterance or declamation"
"raw",": not cooked : being in or nearly in the natural state : not processed or purified : not diluted or blended : unprepared or imperfectly prepared for use : not being in polished, finished, or processed form : having the surface abraded or chafed : very irritated : lacking covering : NAKED : not protected : susceptible to hurt : lacking experience or understanding : GREEN : marked by absence of refinements : VULGAR, COARSE : not tempered : UNBRIDLED : disagreeably damp or cold"
"ray",": any of an order (Rajiformes) of usually marine cartilaginous fishes (such as stingrays and skates) having the body flattened dorsoventrally, the eyes on the upper surface, and enlarged pectoral fins fused with the head"
"rayon",": any of a group of smooth textile fibers made from regenerated cellulose by extrusion through minute holes : a rayon yarn, thread, or fabric"
"rays",": any of an order (Rajiformes) of usually marine cartilaginous fishes (such as stingrays and skates) having the body flattened dorsoventrally, the eyes on the upper surface, and enlarged pectoral fins fused with the head"
"razor",": a keen-edged cutting instrument for shaving or cutting hair"
"re",": the second note of the major scale in solfège"
"rea","Rural Electrification Administration"
"reach",": to stretch out : EXTEND : THRUST : to touch or grasp by extending a part of the body (such as a hand) or an object : to pick up and draw toward one : TAKE : to extend to : to get up to or as far as : come to : ENCOMPASS : to make an impression on : to communicate with : to hand over : PASS"
"reached",": to stretch out : EXTEND : THRUST : to touch or grasp by extending a part of the body (such as a hand) or an object : to pick up and draw toward one : TAKE : to extend to : to get up to or as far as : come to : ENCOMPASS : to make an impression on : to communicate with : to hand over : PASS"
"reaches",": to stretch out : EXTEND : THRUST : to touch or grasp by extending a part of the body (such as a hand) or an object : to pick up and draw toward one : TAKE : to extend to : to get up to or as far as : come to : ENCOMPASS : to make an impression on : to communicate with : to hand over : PASS"
"reaching",": to stretch out : EXTEND : THRUST : to touch or grasp by extending a part of the body (such as a hand) or an object : to pick up and draw toward one : TAKE : to extend to : to get up to or as far as : come to : ENCOMPASS : to make an impression on : to communicate with : to hand over : PASS"
"react",": to exert a reciprocal or counteracting force or influence : to change in response to a stimulus : to act in opposition to a force or influence : to move or tend in a reverse direction : to undergo chemical reaction"
"reacted",": to exert a reciprocal or counteracting force or influence : to change in response to a stimulus : to act in opposition to a force or influence : to move or tend in a reverse direction : to undergo chemical reaction"
"reacting",": to exert a reciprocal or counteracting force or influence : to change in response to a stimulus : to act in opposition to a force or influence : to move or tend in a reverse direction : to undergo chemical reaction"
"reaction",": the act or process or an instance of reacting : resistance or opposition to a force, influence, or movement : tendency toward a former and usually outmoded political or social order or policy : a response to some treatment, situation, or stimulus : such a response expressed verbally : bodily response to or activity aroused by a stimulus: : an action induced by vital resistance to another action : the response of tissues to a foreign substance (such as an antigen or infectious agent) : depression or exhaustion due to excessive exertion or stimulation : heightened activity and overaction succeeding depression or shock : a mental or emotional disorder forming an individual's response to his or her life situation : the force that a body subjected to the action of a force from another body exerts in the opposite direction : chemical transformation or change : the interaction of chemical entities : the state resulting from such a reaction : a process involving change in atomic nuclei"
"reactionary",": relating to, marked by, or favoring reaction : ultraconservative in politics"
"reactions",": the act or process or an instance of reacting : resistance or opposition to a force, influence, or movement : tendency toward a former and usually outmoded political or social order or policy : a response to some treatment, situation, or stimulus : such a response expressed verbally : bodily response to or activity aroused by a stimulus: : an action induced by vital resistance to another action : the response of tissues to a foreign substance (such as an antigen or infectious agent) : depression or exhaustion due to excessive exertion or stimulation : heightened activity and overaction succeeding depression or shock : a mental or emotional disorder forming an individual's response to his or her life situation : the force that a body subjected to the action of a force from another body exerts in the opposite direction : chemical transformation or change : the interaction of chemical entities : the state resulting from such a reaction : a process involving change in atomic nuclei"
"reactive",": of, relating to, or marked by reaction or reactance : readily responsive to a stimulus : occurring as a result of stress or emotional upset"
"reactor",": one that reacts : a device (such as a coil, winding, or conductor of small resistance) used to introduce reactance into an alternating-current circuit : a vat for an industrial chemical reaction : a device for the controlled release of nuclear energy (as for producing heat)"
"reactors",": one that reacts : a device (such as a coil, winding, or conductor of small resistance) used to introduce reactance into an alternating-current circuit : a vat for an industrial chemical reaction : a device for the controlled release of nuclear energy (as for producing heat)"
"reacts",": to exert a reciprocal or counteracting force or influence : to change in response to a stimulus : to act in opposition to a force or influence : to move or tend in a reverse direction : to undergo chemical reaction"
"read",": to receive or take in the sense of (letters, symbols, etc.) especially by sight or touch : to study the movements of with mental formulation of the communication expressed : to utter aloud the printed or written words of : to learn from what one has seen or found in writing or printing : to deliver aloud by or as if by reading : to utter interpretively : to become acquainted with or look over the contents of (something, such as a book) : to make a study of : to read the works of : to check (something, such as copy or proof) for errors : to receive and understand (a voice message) by radio : UNDERSTAND, COMPREHEND : to interpret the meaning or significance of : FORETELL, PREDICT : to recognize or interpret as if by reading: such as : to learn the nature of by observing outward expression or signs : to note the action or characteristics of in order to anticipate what will happen : to predict the movement of (a putt) by reading a green : to anticipate by observation of an opponent's position or movement : to attribute a meaning to (something read) : INTERPRET : to attribute (a meaning) to something read or considered : to use as a substitute for or in preference to another word or phrase in a particular passage, text, or version : INDICATE : to interpret (a musical work) in performance : to acquire (information) from storage : to sense the meaning of (data) in recorded and coded form : to read the coded information on (something, such as a CD)"
"readable",": able to be read easily: such as : LEGIBLE : interesting to read"
"reader",": one that reads : one appointed to read to others: such as : LECTOR : one chosen to read aloud selected material in a Christian Science church or society : PROOFREADER : one who evaluates manuscripts : one who reads periodical literature to discover items of special interest or value : an employee who reads and records the indications of meters : a teacher's assistant who reads and marks student papers : one who reads lectures or expounds subjects to students : a device for projecting a readable image of a transparency : an electronic device that scans coded information (as on punch cards or bar codes) for storage or computation : a book for instruction and practice especially in reading : ANTHOLOGY : eyeglasses used for reading or close work : READING GLASSES"
"readers","Definition not found"
"readership","Definition not found"
"readily","Definition not found"
"readiness","Definition not found"
"reading","Definition not found"
"readings","Definition not found"
"reads","Definition not found"
"ready","Definition not found"
"reaffirmed","Definition not found"
"real","Definition not found"
"realisation","Definition not found"
"realise","Definition not found"
"realised","Definition not found"
"realises","Definition not found"
"realising","Definition not found"
"realism",": concern for fact or reality and rejection of the impractical and visionary : a doctrine that universals exist outside the mind : the conception that an abstract term names an independent and unitary reality : a theory that objects of sense perception or cognition exist independently of the mind
compare NOMINALISM : the theory or practice of fidelity in art and literature to nature or to real life and to accurate representation without idealization"
